play_type,posteam,rushing_yards,rusher_id,rusher_player_id,rusher_player_name,ydstogo,down,yardline_100,run_location,score_differential,game_seconds_remaining
pass,LV,,,,,10.0,1.0,43.0,,14.0,2458.0
pass,LV,,,,,10.0,2.0,43.0,,14.0,2454.0
pass,LV,,,,,8.0,3.0,41.0,,14.0,2416.0
no_play,,,,,,0.0,,,,,2367.0
field_goal,LV,,,,,1.0,4.0,34.0,,14.0,2367.0
kickoff,KC,,,,,0.0,,35.0,,-17.0,2362.0
pass,KC,,,,,10.0,1.0,75.0,,-17.0,2362.0
pass,KC,,,,,10.0,2.0,75.0,,-17.0,2356.0
pass,KC,,,,,10.0,3.0,75.0,,-17.0,2352.0
pass,KC,,,,,10.0,1.0,57.0,,-17.0,2324.0
run,KC,30.0,00-0031376,00-0031376,J.McKinnon,17.0,2.0,64.0,left,-17.0,2285.0
run,KC,9.0,00-0031376,00-0031376,J.McKinnon,10.0,1.0,34.0,left,-17.0,2248.0
run,KC,2.0,00-0031376,00-0031376,J.McKinnon,1.0,2.0,25.0,middle,-17.0,2213.0
pass,KC,,,,,10.0,1.0,23.0,,-17.0,2175.0
pass,KC,,,,,9.0,1.0,9.0,,-17.0,2136.0
pass,KC,,,,,7.0,2.0,7.0,,-17.0,2097.0
pass,KC,,,,,1.0,3.0,1.0,,-17.0,2084.0
extra_point,KC,,,,,0.0,,15.0,,-11.0,2080.0
kickoff,LV,,,,,0.0,,35.0,,10.0,2080.0
run,LV,9.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,75.0,middle,10.0,2080.0
no_play,LV,,00-0035700,,,1.0,2.0,66.0,,10.0,2039.0
run,LV,5.0,00-0035700,00-0035700,J.Jacobs,11.0,2.0,76.0,right,10.0,2015.0
no_play,,,,,,0.0,,,,,1974.0
pass,LV,,,,,6.0,3.0,71.0,,10.0,1974.0
run,LV,2.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,56.0,right,10.0,1950.0
,,,,,,0.0,,,,,1920.0
pass,LV,,,,,8.0,2.0,54.0,,10.0,1920.0
no_play,LV,,,,,8.0,3.0,54.0,,10.0,1873.0
run,LV,3.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,40.0,right,10.0,1867.0
pass,LV,,,,,7.0,2.0,37.0,,10.0,1837.0
run,LV,5.0,00-0035700,00-0035700,J.Jacobs,7.0,3.0,37.0,middle,10.0,1831.0
no_play,,,,,,0.0,,,,,1821.0
field_goal,LV,,,,,2.0,4.0,32.0,,10.0,1821.0
kickoff,KC,,,,,0.0,,35.0,,-13.0,1817.0
pass,KC,,,,,10.0,1.0,75.0,,-13.0,1817.0
pass,KC,,,,,10.0,1.0,48.0,,-13.0,1812.0
pass,KC,,,,,10.0,2.0,48.0,,-13.0,1807.0
no_play,,,,,,0.0,,,,,1803.0
field_goal,KC,,,,,3.0,3.0,41.0,,-13.0,1803.0
,,,,,,0.0,,,,,1800.0
kickoff,KC,,,,,0.0,,35.0,,-10.0,1800.0
pass,KC,,,,,10.0,1.0,75.0,,-10.0,1800.0
run,KC,3.0,00-0036360,00-0036360,C.Edwards-Helaire,2.0,2.0,67.0,left,-10.0,1762.0
pass,KC,,,,,10.0,1.0,64.0,,-10.0,1728.0
run,KC,2.0,00-0036360,00-0036360,C.Edwards-Helaire,10.0,1.0,54.0,right,-10.0,1698.0
pass,KC,,,,,8.0,2.0,52.0,,-10.0,1662.0
pass,KC,,,,,8.0,3.0,52.0,,-10.0,1658.0
run,KC,4.0,00-0031376,00-0031376,J.McKinnon,10.0,1.0,29.0,left,-10.0,1631.0
no_play,KC,,,,,6.0,2.0,25.0,,-10.0,1594.0
run,KC,2.0,00-0036360,00-0036360,C.Edwards-Helaire,10.0,1.0,20.0,left,-10.0,1589.0
pass,KC,,,,,8.0,2.0,18.0,,-10.0,1550.0
pass,KC,,,,,5.0,1.0,5.0,,-10.0,1512.0
pass,KC,,,,,4.0,2.0,4.0,,-10.0,1473.0
pass,KC,,,,,4.0,3.0,4.0,,-10.0,1469.0
extra_point,KC,,,,,0.0,,15.0,,-4.0,1465.0
kickoff,LV,,,,,0.0,,35.0,,3.0,1465.0
no_play,LV,,,,,10.0,1.0,75.0,,3.0,1465.0
no_play,LV,,,,,20.0,1.0,85.0,,3.0,1435.0
pass,LV,,,,,25.0,1.0,90.0,,3.0,1418.0
pass,LV,,,,,19.0,2.0,84.0,,3.0,1374.0
run,LV,5.0,00-0029239,00-0029239,B.Bolden,27.0,3.0,92.0,right,3.0,1368.0
punt,LV,,,,,22.0,4.0,87.0,,3.0,1335.0
run,KC,2.0,00-0036360,00-0036360,C.Edwards-Helaire,10.0,1.0,57.0,left,-3.0,1324.0
pass,KC,,,,,8.0,2.0,55.0,,-3.0,1295.0
pass,KC,,,,,8.0,3.0,55.0,,-3.0,1291.0
run,KC,9.0,00-0033873,00-0033873,P.Mahomes,10.0,1.0,27.0,left,-3.0,1255.0
run,KC,2.0,00-0031376,00-0031376,J.McKinnon,1.0,2.0,18.0,left,-3.0,1219.0
pass,KC,,,,,10.0,1.0,16.0,,-3.0,1178.0
pass,KC,,,,,1.0,1.0,1.0,,-3.0,1153.0
pass,KC,,,,,8.0,2.0,8.0,,-3.0,1109.0
extra_point,KC,,,,,0.0,,15.0,,3.0,1100.0
kickoff,LV,,,,,0.0,,50.0,,-4.0,1100.0
pass,LV,,,,,10.0,1.0,84.0,,-4.0,1094.0
run,LV,2.0,00-0035700,00-0035700,J.Jacobs,1.0,2.0,75.0,middle,-4.0,1056.0
run,LV,14.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,73.0,right,-4.0,1021.0
run,LV,37.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,59.0,right,-4.0,980.0
pass,LV,,,,,10.0,1.0,22.0,,-4.0,941.0
,LV,,,,,0.0,,,,-4.0,900.0
pass,LV,,,,,21.0,2.0,33.0,,-4.0,900.0
pass,LV,,,,,17.0,3.0,29.0,,-4.0,857.0
field_goal,LV,,,,,17.0,4.0,29.0,,-4.0,850.0
kickoff,KC,,,,,0.0,,35.0,,1.0,845.0
pass,KC,,,,,10.0,1.0,75.0,,1.0,845.0
run,KC,7.0,00-0031376,00-0031376,J.McKinnon,10.0,1.0,59.0,left,1.0,808.0
run,KC,-2.0,00-0031376,00-0031376,J.McKinnon,3.0,2.0,52.0,left,1.0,772.0
no_play,KC,,,,,5.0,3.0,54.0,,1.0,730.0
no_play,KC,,,,,10.0,3.0,59.0,,1.0,729.0
pass,KC,,,,,15.0,3.0,64.0,,1.0,704.0
pass,KC,,,,,10.0,1.0,28.0,,1.0,690.0
run,KC,7.0,00-0035140,00-0035140,M.Hardman,3.0,2.0,21.0,left,1.0,651.0
run,KC,-4.0,00-0036360,00-0036360,C.Edwards-Helaire,10.0,1.0,14.0,middle,1.0,620.0
pass,KC,,,,,14.0,2.0,18.0,,1.0,578.0
pass,KC,,,,,14.0,3.0,18.0,,1.0,574.0
no_play,KC,,,,,14.0,4.0,18.0,,1.0,568.0
run,KC,1.0,00-0031376,00-0031376,J.McKinnon,10.0,1.0,13.0,left,1.0,565.0
pass,KC,,,,,9.0,2.0,12.0,,1.0,521.0
pass,KC,,,,,2.0,3.0,5.0,,1.0,486.0
pass,KC,,,,,1.0,1.0,1.0,,1.0,450.0
pass,KC,,,,,0.0,,2.0,,7.0,445.0
kickoff,LV,,,,,0.0,,35.0,,-7.0,445.0
pass,LV,,,,,10.0,1.0,75.0,,-7.0,445.0
pass,LV,,,,,10.0,1.0,62.0,,-7.0,402.0
pass,LV,,,,,10.0,2.0,62.0,,-7.0,399.0
pass,LV,,,,,5.0,3.0,57.0,,-7.0,362.0
run,LV,1.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,52.0,right,-7.0,322.0
run,LV,3.0,,00-0031280,D.Carr,9.0,2.0,51.0,right,-7.0,281.0
pass,LV,,,,,6.0,3.0,48.0,,-7.0,274.0
run,LV,,00-0035700,00-0035700,J.Jacobs,0.0,,2.0,,-1.0,267.0
kickoff,KC,,,,,0.0,,35.0,,1.0,267.0
pass,KC,,,,,10.0,1.0,69.0,,1.0,261.0
run,KC,8.0,00-0036360,00-0036360,C.Edwards-Helaire,2.0,2.0,61.0,right,1.0,220.0
pass,KC,,,,,10.0,1.0,53.0,,1.0,174.0
no_play,,,,,,0.0,,,,,164.0
run,KC,0.0,00-0036360,00-0036360,C.Edwards-Helaire,3.0,2.0,46.0,right,1.0,164.0
no_play,,,,,,0.0,,,,,160.0
pass,KC,,,,,3.0,3.0,46.0,,1.0,160.0
punt,KC,,,,,3.0,4.0,46.0,,1.0,156.0
run,LV,8.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,93.0,middle,-1.0,149.0
run,LV,8.0,00-0035700,00-0035700,J.Jacobs,2.0,2.0,85.0,middle,-1.0,127.0
,,,,,,0.0,,,,,120.0
pass,LV,,,,,10.0,1.0,77.0,,-1.0,120.0
pass,LV,,,,,1.0,2.0,68.0,,-1.0,97.0
run,LV,5.0,00-0035700,00-0035700,J.Jacobs,1.0,3.0,68.0,middle,-1.0,92.0
pass,LV,,,,,10.0,1.0,63.0,,-1.0,68.0
pass,LV,,,,,10.0,2.0,63.0,,-1.0,61.0
no_play,,,,,,0.0,,,,,51.0
pass,LV,,,,,1.0,3.0,54.0,,-1.0,51.0
pass,LV,,,,,1.0,4.0,54.0,,-1.0,47.0
qb_kneel,KC,-1.0,00-0033873,00-0033873,P.Mahomes,10.0,1.0,45.0,,1.0,41.0
,,,,,,0.0,,,,,0.0
,,,,,,0.0,,,,,3600.0
kickoff,NYJ,,,,,0.0,,35.0,,0.0,3600.0
pass,NYJ,,,,,10.0,1.0,75.0,,0.0,3600.0
pass,NYJ,,,,,10.0,1.0,64.0,,0.0,3566.0
run,NYJ,2.0,00-0036924,00-0036924,Mi.Carter,4.0,2.0,58.0,middle,0.0,3524.0
pass,NYJ,,,,,2.0,3.0,56.0,,0.0,3480.0
punt,NYJ,,,,,2.0,4.0,56.0,,0.0,3477.0
pass,MIA,,,,,10.0,1.0,92.0,,0.0,3468.0
kickoff,NYJ,,,,,0.0,,20.0,,2.0,3458.0
pass,NYJ,,,,,10.0,1.0,51.0,,2.0,3451.0
run,NYJ,1.0,00-0036924,00-0036924,Mi.Carter,10.0,1.0,40.0,right,2.0,3414.0
pass,NYJ,,,,,9.0,2.0,39.0,,2.0,3374.0
pass,NYJ,,,,,10.0,3.0,40.0,,2.0,3331.0
punt,NYJ,,,,,16.0,4.0,46.0,,2.0,3291.0
no_play,MIA,,00-0031687,,,10.0,1.0,97.0,,-2.0,3283.0
pass,MIA,,,,,11.0,1.0,98.0,,-2.0,3250.0
run,MIA,4.0,00-0031687,00-0031687,R.Mostert,5.0,2.0,92.0,middle,-2.0,3213.0
no_play,MIA,,,,,1.0,3.0,88.0,,-2.0,3170.0
pass,MIA,,,,,10.0,1.0,54.0,,-2.0,3164.0
pass,MIA,,,,,10.0,2.0,54.0,,-2.0,3156.0
no_play,MIA,,,,,10.0,3.0,54.0,,-2.0,3152.0
no_play,,,,,,0.0,,,,,3111.0
pass,MIA,,,,,20.0,3.0,64.0,,-2.0,3111.0
punt,MIA,,,,,20.0,4.0,64.0,,-2.0,3106.0
pass,NYJ,,,,,10.0,1.0,72.0,,2.0,3099.0
run,NYJ,3.0,00-0036924,00-0036924,Mi.Carter,10.0,2.0,72.0,middle,2.0,3094.0
pass,NYJ,,,,,7.0,3.0,69.0,,2.0,3054.0
no_play,NYJ,,00-0038120,,,10.0,1.0,52.0,,2.0,3027.0
no_play,NYJ,,,,,10.0,1.0,37.0,,2.0,2987.0
run,NYJ,4.0,00-0038120,00-0038120,Br.Hall,10.0,1.0,22.0,left,2.0,2961.0
run,NYJ,2.0,00-0038120,00-0038120,Br.Hall,6.0,2.0,18.0,right,2.0,2921.0
pass,NYJ,,,,,4.0,3.0,16.0,,2.0,2896.0
field_goal,NYJ,,,,,4.0,4.0,16.0,,2.0,2890.0
kickoff,MIA,,,,,0.0,,35.0,,-5.0,2887.0
run,MIA,4.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,75.0,middle,-5.0,2887.0
pass,MIA,,,,,6.0,2.0,71.0,,-5.0,2847.0
pass,MIA,,,,,7.0,3.0,72.0,,-5.0,2800.0
punt,MIA,,,,,2.0,4.0,67.0,,-5.0,2758.0
pass,NYJ,,,,,10.0,1.0,80.0,,5.0,2752.0
,NYJ,,,,,0.0,,,,5.0,2700.0
run,NYJ,1.0,00-0036924,00-0036924,Mi.Carter,1.0,1.0,1.0,middle,5.0,2700.0
extra_point,NYJ,,,,,0.0,,15.0,,11.0,2696.0
kickoff,MIA,,,,,0.0,,35.0,,-12.0,2696.0
pass,MIA,,,,,10.0,1.0,75.0,,-12.0,2696.0
pass,MIA,,,,,5.0,2.0,70.0,,-12.0,2655.0
no_play,MIA,,,,,10.0,1.0,65.0,,-12.0,2616.0
run,MIA,3.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,38.0,right,-12.0,2610.0
run,MIA,5.0,00-0031687,00-0031687,R.Mostert,7.0,2.0,35.0,right,-12.0,2576.0
pass,MIA,,,,,2.0,3.0,30.0,,-12.0,2534.0
run,MIA,1.0,00-0034681,00-0034681,C.Edmonds,10.0,1.0,23.0,right,-12.0,2489.0
run,MIA,10.0,00-0033040,00-0033040,T.Hill,9.0,2.0,22.0,left,-12.0,2445.0
run,MIA,12.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,12.0,right,-12.0,2401.0
extra_point,MIA,,,,,0.0,,15.0,,-6.0,2395.0
kickoff,NYJ,,,,,0.0,,35.0,,5.0,2395.0
pass,NYJ,,,,,10.0,1.0,76.0,,5.0,2389.0
no_play,NYJ,,,,,10.0,2.0,76.0,,5.0,2378.0
pass,NYJ,,,,,15.0,2.0,81.0,,5.0,2378.0
pass,NYJ,,,,,15.0,3.0,81.0,,5.0,2375.0
punt,NYJ,,,,,6.0,4.0,72.0,,5.0,2337.0
run,MIA,15.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,71.0,left,-5.0,2330.0
pass,MIA,,,,,10.0,1.0,56.0,,-5.0,2287.0
run,NYJ,-2.0,00-0036924,00-0036924,Mi.Carter,10.0,1.0,53.0,left,5.0,2280.0
pass,NYJ,,,,,12.0,2.0,55.0,,5.0,2243.0
run,NYJ,7.0,00-0038120,00-0038120,Br.Hall,10.0,1.0,42.0,middle,5.0,2203.0
run,NYJ,12.0,00-0038120,00-0038120,Br.Hall,3.0,2.0,35.0,left,5.0,2168.0
run,NYJ,9.0,00-0038120,00-0038120,Br.Hall,10.0,1.0,23.0,left,5.0,2130.0
run,NYJ,5.0,00-0038120,00-0038120,Br.Hall,1.0,2.0,14.0,left,5.0,2093.0
run,NYJ,4.0,00-0036924,00-0036924,Mi.Carter,9.0,1.0,9.0,middle,5.0,2052.0
run,NYJ,0.0,00-0038120,00-0038120,Br.Hall,5.0,2.0,5.0,middle,5.0,2009.0
run,NYJ,5.0,,00-0037013,Z.Wilson,5.0,3.0,5.0,right,5.0,1965.0
extra_point,NYJ,,,,,0.0,,15.0,,11.0,1958.0
kickoff,MIA,,,,,0.0,,35.0,,-12.0,1958.0
run,MIA,3.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,75.0,middle,-12.0,1958.0
run,MIA,24.0,00-0031687,00-0031687,R.Mostert,7.0,2.0,72.0,right,-12.0,1921.0
,,,,,,0.0,,,,,1915.0
run,MIA,4.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,48.0,right,-12.0,1915.0
pass,MIA,,,,,6.0,2.0,44.0,,-12.0,1877.0
run,MIA,3.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,36.0,right,-12.0,1834.0
pass,MIA,,,,,7.0,2.0,33.0,,-12.0,1829.0
no_play,,,,,,0.0,,,,,1824.0
pass,MIA,,,,,7.0,3.0,33.0,,-12.0,1824.0
pass,MIA,,,,,10.0,1.0,23.0,,-12.0,1819.0
pass,MIA,,,,,10.0,2.0,23.0,,-12.0,1815.0
no_play,,,,,,0.0,,,,,1810.0
pass,MIA,,,,,10.0,1.0,10.0,,-12.0,1810.0
no_play,,,,,,0.0,,,,,1806.0
run,MIA,1.0,00-0034798,00-0034798,D.Smythe,1.0,2.0,1.0,middle,-12.0,1806.0
extra_point,MIA,,,,,0.0,,15.0,,-6.0,1804.0
kickoff,NYJ,,,,,0.0,,35.0,,5.0,1804.0
qb_kneel,NYJ,-1.0,00-0037013,00-0037013,Z.Wilson,10.0,1.0,69.0,,5.0,1802.0
,,,,,,0.0,,,,,1800.0
kickoff,MIA,,,,,0.0,,35.0,,-5.0,1800.0
run,MIA,0.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,75.0,left,-5.0,1800.0
pass,MIA,,,,,10.0,2.0,75.0,,-5.0,1759.0
run,MIA,3.0,00-0031687,00-0031687,R.Mostert,1.0,3.0,66.0,middle,-5.0,1722.0
run,MIA,20.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,63.0,right,-5.0,1685.0
run,MIA,3.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,43.0,right,-5.0,1641.0
run,MIA,6.0,00-0035311,00-0035311,M.Gaskin,7.0,2.0,40.0,middle,-5.0,1597.0
run,MIA,3.0,00-0035311,00-0035311,M.Gaskin,1.0,3.0,34.0,right,-5.0,1561.0
run,MIA,0.0,00-0035311,00-0035311,M.Gaskin,10.0,1.0,31.0,left,-5.0,1518.0
run,MIA,3.0,00-0033040,00-0033040,T.Hill,10.0,2.0,31.0,right,-5.0,1478.0
pass,MIA,,,,,7.0,3.0,28.0,,-5.0,1428.0
field_goal,MIA,,,,,7.0,4.0,28.0,,-5.0,1424.0
kickoff,NYJ,,,,,0.0,,35.0,,2.0,1420.0
run,NYJ,3.0,00-0038120,00-0038120,Br.Hall,10.0,1.0,75.0,middle,2.0,1420.0
no_play,NYJ,,,,,7.0,2.0,72.0,,2.0,1383.0
no_play,NYJ,,,,,10.0,1.0,64.0,,2.0,1380.0
run,NYJ,11.0,00-0038120,00-0038120,Br.Hall,15.0,1.0,69.0,right,2.0,1380.0
pass,NYJ,,,,,10.0,1.0,53.0,,2.0,1355.0
run,NYJ,5.0,00-0038120,00-0038120,Br.Hall,7.0,2.0,50.0,right,2.0,1312.0
run,NYJ,1.0,00-0038120,00-0038120,Br.Hall,2.0,3.0,45.0,middle,2.0,1272.0
pass,NYJ,,,,,1.0,4.0,44.0,,2.0,1230.0
run,MIA,5.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,55.0,middle,-2.0,1225.0
pass,MIA,,,,,5.0,2.0,50.0,,-2.0,1192.0
pass,MIA,,,,,5.0,3.0,50.0,,-2.0,1187.0
punt,MIA,,,,,10.0,4.0,55.0,,-2.0,1146.0
pass,NYJ,,,,,10.0,1.0,93.0,,2.0,1135.0
pass,NYJ,,,,,4.0,2.0,87.0,,2.0,1093.0
pass,NYJ,,,,,4.0,3.0,87.0,,2.0,1085.0
run,NYJ,2.0,00-0036924,00-0036924,Mi.Carter,10.0,1.0,76.0,left,2.0,1048.0
pass,NYJ,,,,,8.0,2.0,74.0,,2.0,1011.0
run,NYJ,17.0,00-0038120,00-0038120,Br.Hall,25.0,3.0,91.0,middle,2.0,968.0
punt,NYJ,,,,,8.0,4.0,74.0,,2.0,932.0
run,MIA,4.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,79.0,left,-2.0,922.0
,MIA,,,,,0.0,,,,-2.0,900.0
pass,MIA,,,,,6.0,2.0,75.0,,-2.0,900.0
no_play,MIA,,,,,6.0,3.0,75.0,,-2.0,896.0
run,MIA,5.0,00-0031687,00-0031687,R.Mostert,10.0,1.0,41.0,left,-2.0,890.0
no_play,MIA,,,,,5.0,2.0,36.0,,-2.0,843.0
pass,MIA,,,,,10.0,2.0,41.0,,-2.0,841.0
no_play,,,,,,0.0,,,,,838.0
pass,MIA,,,,,10.0,3.0,41.0,,-2.0,838.0
field_goal,MIA,,,,,5.0,4.0,36.0,,-2.0,799.0
pass,NYJ,,,,,10.0,1.0,56.0,,2.0,795.0
run,NYJ,8.0,00-0036924,00-0036924,Mi.Carter,10.0,1.0,35.0,left,2.0,762.0
run,NYJ,1.0,00-0038120,00-0038120,Br.Hall,2.0,2.0,27.0,middle,2.0,723.0
no_play,,,,,,0.0,,,,,683.0
pass,NYJ,,,,,1.0,3.0,26.0,,2.0,683.0
run,NYJ,1.0,00-0038120,00-0038120,Br.Hall,10.0,1.0,23.0,right,2.0,649.0
pass,NYJ,,,,,9.0,2.0,22.0,,2.0,613.0
run,NYJ,1.0,00-0036924,00-0036924,Mi.Carter,1.0,1.0,1.0,right,2.0,566.0
extra_point,NYJ,,,,,0.0,,15.0,,8.0,562.0
kickoff,MIA,,,,,0.0,,35.0,,-9.0,562.0
no_play,MIA,,,,,10.0,1.0,75.0,,-9.0,562.0
pass,MIA,,,,,15.0,1.0,80.0,,-9.0,562.0
run,NYJ,5.0,00-0038120,00-0038120,Br.Hall,5.0,1.0,5.0,right,9.0,553.0
extra_point,NYJ,,,,,0.0,,15.0,,15.0,548.0
kickoff,MIA,,,,,0.0,,50.0,,-16.0,548.0
pass,MIA,,,,,10.0,1.0,75.0,,-16.0,548.0
pass,MIA,,,,,10.0,2.0,75.0,,-16.0,541.0
run,MIA,0.0,00-0035311,00-0035311,M.Gaskin,1.0,3.0,66.0,middle,-16.0,501.0
run,MIA,-4.0,00-0031687,00-0031687,R.Mostert,1.0,4.0,66.0,right,-16.0,456.0
run,NYJ,-5.0,00-0038120,00-0038120,Br.Hall,10.0,1.0,30.0,right,16.0,451.0
run,NYJ,4.0,00-0038120,00-0038120,Br.Hall,15.0,2.0,35.0,middle,16.0,408.0
run,NYJ,15.0,00-0038120,00-0038120,Br.Hall,11.0,3.0,31.0,right,16.0,363.0
run,NYJ,1.0,00-0036924,00-0036924,Mi.Carter,10.0,1.0,16.0,left,16.0,316.0
run,NYJ,15.0,00-0034419,00-0034419,B.Berrios,9.0,2.0,15.0,left,16.0,271.0
extra_point,NYJ,,,,,0.0,,15.0,,22.0,264.0
kickoff,MIA,,,,,0.0,,35.0,,-23.0,264.0
pass,MIA,,,,,10.0,1.0,75.0,,-23.0,264.0
pass,MIA,,,,,4.0,2.0,69.0,,-23.0,220.0
pass,MIA,,,,,10.0,1.0,39.0,,-23.0,171.0
pass,MIA,,,,,10.0,2.0,39.0,,-23.0,165.0
pass,MIA,,,,,10.0,1.0,28.0,,-23.0,121.0
,,,,,,0.0,,,,,117.0
pass,MIA,,,,,10.0,1.0,17.0,,-23.0,117.0
pass,MIA,,,,,23.0,2.0,30.0,,-23.0,105.0
pass,MIA,,,,,7.0,3.0,14.0,,-23.0,70.0
pass,MIA,,,,,7.0,4.0,14.0,,-23.0,66.0
qb_kneel,NYJ,-1.0,00-0037013,00-0037013,Z.Wilson,10.0,1.0,85.0,,23.0,59.0
qb_kneel,NYJ,-1.0,00-0037013,00-0037013,Z.Wilson,11.0,2.0,86.0,,23.0,31.0
,,,,,,0.0,,,,,0.0
,,,,,,0.0,,,,,3600.0
kickoff,GB,,,,,0.0,,35.0,,0.0,3600.0
run,GB,2.0,00-0033293,00-0033293,A.Jones,10.0,1.0,76.0,right,0.0,3595.0
pass,GB,,,,,8.0,2.0,74.0,,0.0,3560.0
pass,GB,,,,,8.0,3.0,74.0,,0.0,3556.0
run,GB,7.0,00-0036265,00-0036265,A.Dillon,10.0,1.0,39.0,right,0.0,3511.0
run,GB,5.0,00-0036265,00-0036265,A.Dillon,3.0,2.0,32.0,right,0.0,3468.0
pass,GB,,,,,10.0,1.0,27.0,,0.0,3427.0
run,GB,5.0,00-0033293,00-0033293,A.Jones,10.0,2.0,27.0,right,0.0,3420.0
pass,GB,,,,,5.0,3.0,22.0,,0.0,3373.0
no_play,GB,,,,,5.0,4.0,22.0,,0.0,3370.0
field_goal,GB,,,,,10.0,4.0,27.0,,0.0,3370.0
kickoff,NYG,,,,,0.0,,35.0,,-3.0,3365.0
run,NYG,5.0,00-0034844,00-0034844,S.Barkley,10.0,1.0,76.0,right,-3.0,3360.0
run,NYG,1.0,00-0034844,00-0034844,S.Barkley,5.0,2.0,71.0,middle,-3.0,3323.0
pass,NYG,,,,,4.0,3.0,70.0,,-3.0,3280.0
punt,NYG,,,,,4.0,4.0,70.0,,-3.0,3275.0
pass,GB,,,,,10.0,1.0,72.0,,3.0,3268.0
pass,GB,,,,,13.0,2.0,75.0,,3.0,3225.0
pass,GB,,,,,10.0,3.0,72.0,,3.0,3180.0
punt,GB,,,,,11.0,4.0,73.0,,3.0,3144.0
run,NYG,2.0,00-0034844,00-0034844,S.Barkley,10.0,1.0,77.0,middle,-3.0,3133.0
pass,NYG,,,,,8.0,2.0,75.0,,-3.0,3092.0
no_play,NYG,,,,,8.0,3.0,75.0,,-3.0,3086.0
pass,NYG,,,,,13.0,3.0,80.0,,-3.0,3086.0
punt,NYG,,,,,17.0,4.0,84.0,,-3.0,3048.0
run,GB,4.0,00-0036265,00-0036265,A.Dillon,10.0,1.0,60.0,left,3.0,3034.0
pass,GB,,,,,6.0,2.0,56.0,,3.0,3000.0
run,GB,-3.0,00-0038124,00-0038124,C.Watson,10.0,1.0,34.0,right,3.0,2957.0
no_play,GB,,,,,13.0,2.0,37.0,,3.0,2913.0
pass,GB,,,,,4.0,1.0,4.0,,3.0,2906.0
pass,GB,,,,,4.0,2.0,4.0,,3.0,2902.0
extra_point,GB,,,,,0.0,,15.0,,9.0,2899.0
kickoff,NYG,,,,,0.0,,35.0,,-10.0,2899.0
pass,NYG,,,,,10.0,1.0,76.0,,-10.0,2894.0
run,NYG,5.0,00-0034844,00-0034844,S.Barkley,10.0,1.0,50.0,right,-10.0,2861.0
pass,NYG,,,,,5.0,2.0,45.0,,-10.0,2824.0
run,NYG,1.0,00-0034844,00-0034844,S.Barkley,10.0,1.0,34.0,left,-10.0,2785.0
pass,NYG,,,,,19.0,1.0,43.0,,-10.0,2756.0
pass,NYG,,,,,19.0,2.0,43.0,,-10.0,2752.0
pass,NYG,,,,,7.0,3.0,31.0,,-10.0,2717.0
field_goal,NYG,,,,,7.0,4.0,31.0,,-10.0,2714.0
kickoff,GB,,,,,0.0,,35.0,,7.0,2709.0
run,GB,3.0,00-0033293,00-0033293,A.Jones,10.0,1.0,75.0,middle,7.0,2709.0
,GB,,,,,0.0,,,,7.0,2700.0
pass,GB,,,,,7.0,2.0,72.0,,7.0,2700.0
run,GB,2.0,00-0033293,00-0033293,A.Jones,10.0,1.0,64.0,right,7.0,2668.0
pass,GB,,,,,8.0,2.0,62.0,,7.0,2621.0
pass,GB,,,,,10.0,1.0,50.0,,7.0,2581.0
run,GB,4.0,00-0033293,00-0033293,A.Jones,3.0,2.0,43.0,left,7.0,2538.0
run,GB,5.0,00-0036265,00-0036265,A.Dillon,10.0,1.0,39.0,middle,7.0,2498.0
pass,GB,,,,,5.0,2.0,34.0,,7.0,2455.0
pass,GB,,,,,10.0,1.0,25.0,,7.0,2412.0
pass,GB,,,,,5.0,2.0,20.0,,7.0,2366.0
run,GB,8.0,00-0033293,00-0033293,A.Jones,4.0,3.0,19.0,middle,7.0,2319.0
pass,GB,,,,,10.0,1.0,11.0,,7.0,2278.0
pass,GB,,,,,1.0,2.0,2.0,,7.0,2249.0
extra_point,GB,,,,,0.0,,15.0,,13.0,2245.0
kickoff,NYG,,,,,0.0,,35.0,,-14.0,2245.0
no_play,NYG,,,,,10.0,1.0,86.0,,-14.0,2239.0
run,NYG,3.0,,00-0035710,D.Jones,10.0,1.0,81.0,right,-14.0,2221.0
run,NYG,40.0,00-0034844,00-0034844,S.Barkley,7.0,2.0,78.0,left,-14.0,2187.0
pass,NYG,,,,,10.0,1.0,38.0,,-14.0,2163.0
